Index;Reward;Value;Cash;Action_1;Action_2;Action_3;Action_4;Action_5;Stock_1;Stock_2;Stock_3;Stock_4;Stock_5
64;83.43081999999777;20397.256337721916;0.20581772191461267;HOLD;SELL;HOLD;SELL;SELL;13222.0;0.0;0.0;0.0;0.0
65;-154.3340594399997;20242.922278281916;20242.922278281916;SELL;HOLD;HOLD;HOLD;HOLD;0.0;0.0;0.0;0.0;0.0
66;-20.221727398202347;20222.700550883714;0.9731508837122369;BUY;SELL;HOLD;HOLD;SELL;13335.0;0.0;0.0;0.0;0.0
67;120.68174999999974;20343.382300883713;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
68;-75.74279999999635;20267.639500883717;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
69;-73.07580000000235;20194.563700883715;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
70;-72.27570000000196;20122.288000883713;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
71;244.03050000000076;20366.318500883714;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
72;258.4323000000004;20624.750800883714;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
73;-139.88414999999804;20484.866650883716;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
74;-186.28995000000214;20298.576700883714;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
75;60.67425000000003;20359.250950883714;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
76;-176.15534999999727;20183.095600883717;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
77;-61.47435000000041;20121.621250883716;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
78;62.94119999999748;20184.562450883714;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
79;178.95569999999861;20363.518150883712;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
80;-22.669499999996333;20340.848650883716;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
81;-96.01200000000244;20244.836650883713;0.9731508837122369;BUY;BUY;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
82;103.0795500000022;20347.916200883716;0.9731508837122369;BUY;BUY;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
83;-61.74105000000054;20286.175150883715;0.9731508837122369;BUY;BUY;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
84;21.33599999999933;20307.511150883714;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
85;41.33850000000166;20348.849650883716;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
86;25.336499999997613;20374.186150883714;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
87;-22.00274999999965;20352.183400883714;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
88;-41.47185000000172;20310.711550883712;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
89;-135.48359999999957;20175.227950883713;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
90;12.134850000002189;20187.362800883715;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
91;140.95094999999856;20328.313750883714;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
92;56.940449999998236;20385.25420088371;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
93;-232.02899999999863;20153.225200883713;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
94;-19.069049999998242;20134.156150883715;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
95;80.41004999999859;20214.566200883713;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
96;194.55765000000247;20409.123850883716;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
97;-202.15860000000248;20206.965250883713;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
98;-52.93994999999995;20154.025300883713;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
99;131.21639999999752;20285.24170088371;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
100;54.006750000004104;20339.248450883715;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
101;193.62419999999838;20532.872650883714;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
102;-139.61745000000155;20393.255200883712;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
103;99.61245000000054;20492.867650883712;0.9731508837122369;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
104;-155.62034567999945;20337.247305203713;0.07657520371223703;HOLD;HOLD;BUY;BUY;BUY;13335.0;0.0;1.0;0.0;0.0
105;-0.0002500000009604264;20337.247055203712;0.07657520371223703;HOLD;HOLD;BUY;BUY;BUY;13335.0;0.0;1.0;0.0;0.0
106;-16.395660000001953;20320.85139520371;0.07657520371223703;HOLD;HOLD;BUY;BUY;BUY;13335.0;0.0;1.0;0.0;0.0
107;-42.668909999996686;20278.182485203713;0.07657520371223703;BUY;BUY;HOLD;SELL;SELL;13335.0;0.0;1.0;0.0;0.0
108;25.20126999999775;20303.38375520371;0.07657520371223703;BUY;BUY;HOLD;SELL;SELL;13335.0;0.0;1.0;0.0;0.0
109;127.21506690000388;20430.598822103715;0.978772103712237;BUY;BUY;SELL;SELL;HOLD;13335.0;0.0;0.0;0.0;0.0
110;28.535994239999127;20459.134816343714;0.07210634371223701;HOLD;HOLD;BUY;BUY;BUY;13335.0;0.0;1.0;0.0;0.0
111;-60.676830000000336;20398.457986343714;0.07210634371223701;BUY;BUY;HOLD;SELL;SELL;13335.0;0.0;1.0;0.0;0.0
112;69.74697098999968;20468.204957333714;0.980207333712237;HOLD;HOLD;SELL;SELL;BUY;13335.0;0.0;0.0;0.0;0.0
113;5.734049999999115;20473.939007333713;0.980207333712237;HOLD;HOLD;SELL;SELL;BUY;13335.0;0.0;0.0;0.0;0.0
114;-138.81825581999874;20335.120751513714;0.0734815137122371;HOLD;HOLD;BUY;BUY;BUY;13335.0;0.0;1.0;0.0;0.0
115;48.13436825999452;20383.25511977371;0.9743197737122371;HOLD;HOLD;SELL;SELL;BUY;13335.0;0.0;0.0;0.0;0.0
116;-55.74029999999766;20327.51481977371;0.9743197737122371;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
117;-21.86939999999595;20305.645419773715;0.9743197737122371;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
118;111.48059999999896;20417.126019773714;0.9743197737122371;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;0.0;0.0;0.0
119;30.669601289999264;20447.795621063713;0.07471106371223712;HOLD;HOLD;BUY;BUY;BUY;13335.0;0.0;1.0;0.0;0.0
120;-34.137839999999414;20413.657781063714;0.07471106371223712;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;1.0;0.0;0.0
121;28.933509999998932;20442.591291063713;0.07471106371223712;HOLD;HOLD;BUY;BUY;BUY;13335.0;0.0;1.0;0.0;0.0
122;38.53814000000057;20481.129431063713;0.07471106371223712;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;1.0;0.0;0.0
123;104.28813000000082;20585.417561063714;0.07471106371223712;HOLD;HOLD;BUY;BUY;BUY;13335.0;0.0;1.0;0.0;0.0
124;111.35174999999799;20696.769311063712;0.07471106371223712;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;1.0;0.0;0.0
125;-140.81910000000062;20555.95021106371;0.07471106371223712;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;1.0;0.0;0.0
126;50.4065499999997;20606.35676106371;0.07471106371223712;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;1.0;0.0;0.0
127;86.01321000000098;20692.369971063712;0.07471106371223712;HOLD;SELL;HOLD;SELL;SELL;13335.0;0.0;1.0;0.0;0.0
128;-32.809250000002066;20659.56072106371;0.07471106371223712;HOLD;HOLD;BUY;BUY;BUY;13335.0;0.0;1.0;0.0;0.0
129;-14.39327928502098;20645.16744177869;0.2821917786902093;SELL;BUY;SELL;HOLD;BUY;0.0;9266.0;0.0;0.0;9265.0
130;19.062207909999415;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
131;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
132;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
133;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
134;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
135;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
136;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
137;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
138;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
139;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
140;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
141;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
142;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
143;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
144;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
145;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
146;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
147;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
148;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
149;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
150;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
151;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
152;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
153;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
154;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
155;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
156;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
157;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
158;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
159;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
160;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
161;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
162;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
163;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
164;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
165;0.0;20664.22964968869;20664.22964968869;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
166;-20.630373440009862;20643.59927624868;13.225836248674142;HOLD;SELL;HOLD;BUY;BUY;0.0;0.0;0.0;163.0;164.0
167;39.145271079996746;20682.744547328675;20682.744547328675;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
168;0.0;20682.744547328675;20682.744547328675;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
169;0.0;20682.744547328675;20682.744547328675;HOLD;SELL;HOLD;SELL;SELL;0.0;0.0;0.0;0.0;0.0
170;-20.66151724183146;20662.083030086844;0.565790086841119;BUY;BUY;SELL;SELL;HOLD;7852.0;7852.0;0.0;0.0;0.0
171;34.39175999999861;20696.474790086842;0.565790086841119;BUY;BUY;SELL;SELL;HOLD;7852.0;7852.0;0.0;0.0;0.0
172;39.73842235999837;20736.21321244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
173;27.24644000000262;20763.459652446843;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
174;-69.49020000000019;20693.969452446843;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
175;25.283439999999246;20719.252892446842;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
176;-10.678720000003523;20708.57417244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
177;-23.555999999996857;20685.018172446842;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
178;24.41971999999805;20709.43789244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
179;95.71588000000338;20805.153772446844;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
180;-87.23572000000422;20717.91805244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
181;4.711200000001554;20722.62925244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
182;-23.08487999999852;20699.544372446842;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
183;34.313240000003134;20733.857612446845;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
184;-5.653440000001865;20728.204172446844;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
185;-24.733800000001793;20703.47037244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
186;-55.827720000001136;20647.64265244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
187;-5.496399999996356;20642.146252446844;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
188;-16.803280000000086;20625.342972446844;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
189;-45.463080000001355;20579.879892446843;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
190;1.7274399999987509;20581.60733244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
191;28.031639999997424;20609.63897244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
192;-14.369159999998374;20595.26981244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
193;58.732960000001185;20654.002772446842;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
194;-4.161560000000463;20649.84121244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
195;58.10480000000098;20707.946012446842;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
196;-55.90624000000025;20652.039772446842;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
197;28.345719999997527;20680.38549244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
198;8.637200000004668;20689.022692446844;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
199;16.018079999998008;20705.040772446842;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
200;-37.375520000001416;20667.66525244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
201;80.95411999999851;20748.61937244684;8464.950572446842;HOLD;SELL;HOLD;SELL;SELL;7852.0;0.0;0.0;0.0;0.0
