Index;Action;State;Reward;Value
168;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.71250466
   1.79439765  1.71043025  1.7803755  -0.72107925  1.39405466  0.10505289
  -1.39405466  1.63522493  1.70341193  0.58904725  0.28255329  0.92557949
   0.24954053  1.76553056  1.69202215 -0.55618787 -0.9025537  -0.84920369
  -0.93826202 -0.87400953 -0.26417395 -0.91654465 -0.44142331  0.91654465
  -0.85836287 -0.88247629 -0.24218672  0.18200005 -0.30772248 -0.0126388
  -0.88912653 -0.8731465  -0.08957645  1.53867528  1.48874187  1.49009103
   1.49847834 -0.33277085  1.26828244  0.69371087 -1.26828244  1.19674206
   1.40239628  2.91542991 -0.47713782  2.44411403  2.04484281  1.4930993
   1.37794168  2.9238477  -0.41720975 -0.38618154 -0.43912903 -0.43399387
  -0.83941825 -0.39576162 -0.50425551  0.39576162 -0.42136975 -0.44874874
  -0.35310061 -0.43859735 -0.05426885 -0.39392585 -0.42013751 -0.43668735
  -0.4843531   0.27320332  0.31708439  0.28673252  0.30957421  3.51159844
  -0.09711054 -0.83065115  0.09711054  0.26759838  0.25318872 -0.24563874
   0.34892061  0.46322413 -0.31870099  0.30462315  0.25969418 -0.24289556
   6.59700921]]";0.0;20000.0
169;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.77894748
   1.81439434  1.69776694  1.75896829 -0.5123303   1.23252256  0.50734514
  -1.23252256  1.6470684   1.71750805  0.60546288 -0.12527494  0.20923375
   0.25461509  1.76085204  1.72175123 -0.67314238 -0.87458057 -0.8542118
  -0.92329232 -0.91032914 -0.29774319 -1.39396426 -0.65604125  1.39396426
  -0.87246688 -0.90199465 -0.29324334 -0.27545982 -0.35662934 -0.35576245
  -0.8980257  -0.89304151 -0.33479642  1.49840659  1.46108327  1.48486994
   1.42817209 -0.67225012  0.93919542  1.0529862  -0.93919542  1.24447343
   1.4421153   2.79735739 -0.89856085  1.12116952  1.95768182  1.45869241
   1.43613231  1.04944443 -0.43391215 -0.45342639 -0.45567879 -0.49963717
  -0.72794999 -0.86870657 -0.66028131  0.86870657 -0.43792215 -0.44699931
  -0.12295051 -0.73089174  0.08424821 -0.53945017 -0.46995789 -0.43454735
  -0.55512267  0.30853129  0.32601717  0.3015307   0.28821921  3.40899878
   0.23603152 -0.75813044 -0.23603152  0.25995     0.27026427  0.16065487
  -0.28231075  0.63468731 -0.28155139  0.30540992  0.27694956 -0.676768
   6.59700921]]";0.0;20000.0
170;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.75874264
   1.68373631  1.68724666  1.65971667  0.82567628  0.48360098  0.52125361
  -0.48360098  1.66804205  1.73890746  0.60935529 -0.60056791  0.31421739
   0.44479546  1.68047244  1.73452217 -0.92093761 -0.91219309 -0.88092175
  -0.96110042 -0.93283972  0.3595309  -1.41024989 -0.81595926  1.41024989
  -0.88198375 -0.91080449 -0.28701541 -0.1662127  -0.14377989 -0.22549674
  -0.92705846 -0.90624158 -0.33238733  1.42846622  1.315957    1.40084296
   1.29930448  0.09858513  0.33599646  1.17681115 -0.33599646  1.28263888
   1.45313202  2.4180201  -1.65546439  0.30501882  1.57144741  1.33927386
   1.45151842  0.43526839 -0.50072175 -0.57040706 -0.55093471 -0.61372244
  -0.25969877 -1.44550104 -0.89701468  1.44550104 -0.46167733 -0.48034002
  -0.24493653 -1.28962928 -0.83317716 -0.80247809 -0.57880274 -0.45599811
   0.15425135  0.28698123  0.26501572  0.28022133  0.25199832  3.99978871
  -0.26581627 -0.75629782  0.26581627  0.25534452  0.27332609  0.28657048
  -0.49776449  0.16290987 -0.13593252  0.26583549  0.28452528 -1.00721449
   6.59700921]]";0.0;20000.0
171;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.66043836
   1.69829702  1.65003602  1.7149862   0.37647631  0.84779261  0.82147816
  -0.84779261  1.67610275  1.74361926  0.58606922  0.34261831  0.07589774
   0.17681419  1.69138899  1.73482313 -0.92490509 -0.9322279  -0.90132518
  -0.96532264 -0.90370837  0.41277495 -0.65779049 -0.97525773  0.65779049
  -0.88539079 -0.91000705 -0.24788151  0.24386167  0.04801918 -0.05080435
  -0.92566994 -0.91186078 -0.26220674  1.30162797  1.29675868  1.33884246
   1.33209231  0.04318703  0.38376525  1.33640949 -0.38376525  1.31675846
   1.42220675  1.51553447  0.41877798 -0.88585098  1.3983954   1.32313034
   1.43110161  1.25025783 -0.61422216 -0.6366369  -0.66198239 -0.60233921
  -0.12623923 -0.8298763  -0.99836326  0.8298763  -0.48385729 -0.51289476
  -0.37735734  0.14691801 -0.81211739 -0.745419   -0.63415402 -0.50319655
   0.92674921  0.25059341  0.20589486  0.24458732  0.28998896  6.13996555
   0.50804619 -0.59468261 -0.50804619  0.25493332  0.28112196  0.42100409
   0.57458834  0.3218072   0.06667981  0.24687438  0.27705947 -0.72878842
   6.59700921]]";0.0;20000.0
172;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-5.17616658e-01 -4.81854024e-01 -4.69592497e-01 -6.42121185e-01
  -4.84563170e-01  1.71250466e+00  1.78080766e+00  1.71023543e+00
   1.77551022e+00 -2.83450872e-01  1.33121617e+00  1.18246855e+00
  -1.33121617e+00  1.70923675e+00  1.75182564e+00  4.11657410e-01
   3.74002047e-01  1.25401840e-01  6.95275341e-01  1.75929253e+00
   1.74207221e+00 -8.36067960e-01 -9.04254768e-01 -8.51800488e-01
  -9.06403418e-01 -8.46391502e-01  7.73441374e-02  2.30034899e-01
  -1.03182163e+00 -2.30034899e-01 -8.89368842e-01 -9.00171921e-01
  -1.19111256e-01  4.66694442e-01  2.28069372e-01 -6.67973445e-02
  -8.70318346e-01 -9.07798246e-01 -2.21505804e-01  1.33227783e+00
   1.34898462e+00  1.35222152e+00  1.38624933e+00 -5.18142396e-01
   5.88110032e-01  1.35705033e+00 -5.88110032e-01  1.35803611e+00
   1.39222951e+00  5.22586093e-01  6.91646355e-01 -8.56071263e-01
   1.69234750e+00  1.36308147e+00  1.39835849e+00  8.10380864e-01
  -6.02834162e-01 -6.21411652e-01 -6.40126588e-01 -6.39650906e-01
  -5.99801133e-01 -1.14406062e+00 -1.07505498e+00  1.14406062e+00
  -5.08730355e-01 -5.62157896e-01 -6.88821294e-01 -4.12623955e-01
  -1.24838945e+00 -8.44003430e-01 -6.34238464e-01 -5.51418471e-01
   8.21853602e-01  2.88276585e-01  3.10149740e-01  2.66015081e-01
   2.79134493e-01  4.53415944e+00  3.37443040e-01 -4.10020587e-01
  -3.37443040e-01  2.55097800e-01  2.79520389e-01  3.92083872e-01
  -1.31046792e-01  6.05003183e-03  9.44601460e-02  2.85268660e-01
   2.77263580e-01 -7.22393470e-01  6.59700921e+00]]";0.0;20000.0
173;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.76729084
   1.78139009  1.73556204  1.84304025  0.31502995  1.70358446  1.32087665
  -1.70358446  1.74803503  1.76446896  0.2289789   0.41583903  0.18806728
   0.811274    1.79048268  1.74709684 -0.76982823 -0.84282729 -0.87721203
  -0.89642361 -0.89652012  1.10590991 -0.54644606 -1.1628572   0.54644606
  -0.90019904 -0.90469076 -0.06056931 -0.38456132 -0.05799934 -0.26239895
  -0.89240849 -0.90845635 -0.2280991   1.36700347  1.40055976  1.38403756
   1.41675344 -0.1405752   0.65565973  1.2039975  -0.65565973  1.39287641
   1.37585154 -0.19338892  0.38714966 -0.47231086  1.42031662  1.40107581
   1.37992348  0.07449973 -0.6420595  -0.73737731 -0.68674387 -0.7181952
  -0.14275673 -1.10153551 -1.02068965  1.10153551 -0.53906584 -0.61912869
  -1.03148921 -0.889859   -1.45537407 -1.04508709 -0.71462659 -0.61041652
   0.3705694   0.27567627  0.19931281  0.26743571  0.19914176  5.76288875
  -0.8377801  -0.32507519  0.8377801   0.25009287  0.25747527  0.11296862
  -1.13285862 -0.68187466 -0.15611026  0.22197317  0.2607697  -0.55354232
   6.59700921]]";0.0;20000.0
174;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.84247613
   1.76663524  1.74530305  1.6708095   0.32424502 -0.25481452  1.32098621
   0.25481452  1.74617335  1.74668193  0.11633801 -1.04426856 -0.24400553
  -0.02779046  1.73128638  1.74114317 -0.84831541 -0.89688347 -0.86701032
  -0.94440344 -0.88876437  0.18587969 -0.03582134 -1.07879454  0.03582134
  -0.90781254 -0.90036179  0.05056759  0.07405845  0.11847976 -0.17070424
  -0.90212816 -0.90927898 -0.23634073  1.41493463  1.39600423  1.42189049
   1.43306579 -0.00818183  0.31260894  1.09199631 -0.31260894  1.41326953
   1.37683226 -0.46472927  0.20530503  0.01782699  0.8210501   1.41759982
   1.37169142 -0.25410401 -0.71962444 -0.71999515 -0.77062972 -0.76069259
  -0.35365676 -1.38734419 -1.15040509  1.38734419 -0.56440893 -0.67145968
  -1.38059978 -0.47594159 -1.33843357 -0.8679418  -0.75106302 -0.66673323
   0.11201338  0.19771921  0.15218067  0.15118125  0.12481223  4.13916661
  -1.30103448 -0.38786032  1.30103448  0.24233875  0.2248551  -0.29591734
  -1.05683764 -1.04145331 -0.29102762  0.14278496  0.22831576  0.05668303
   6.59700921]]";0.0;20000.0
175;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.66820945
   1.70742172  1.6352297   1.73347425  0.34536078  0.41070818  1.27203865
  -0.41070818  1.7644733   1.76156335  0.09324593  0.38759269  0.22058674
   0.38835651  1.69567764  1.74420506 -0.89333772 -0.88913416 -0.85532472
  -0.92578727 -0.88479191  0.62512581  0.4557345  -0.8273578  -0.4557345
  -0.9073938  -0.89071653  0.1365137   0.04404725  0.22464442  0.05859255
  -0.89070439 -0.90198921 -0.28851654  1.4320529   1.3841273   1.41813783
   1.38200812 -0.11730757 -0.22533629  0.85580984  0.22533629  1.42709427
   1.39340637 -0.42533829 -0.65579858  0.461698    0.55316708  1.39536851
   1.38292883 -0.349005   -0.76176004 -0.72989156 -0.78136812 -0.7567717
  -0.25999694 -1.36097494 -1.28742677  1.36097494 -0.5954812  -0.70013523
  -1.35337164  0.06166102 -0.71862395 -1.0743214  -0.75663615 -0.70236044
  -0.0275677   0.12317718  0.10481346  0.08642444  0.06794424  4.44338118
  -1.43625742 -0.49580802  1.43625742  0.22553817  0.18811324 -0.62533959
  -0.80648106 -1.18477679 -0.73218109  0.08645237  0.19251752  1.05343362
   6.59700921]]";0.0;20000.0
176;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.73270949
   1.7637231   1.67263515  1.70700715  0.4953197  -0.05614456  1.09938858
   0.05614456  1.7660379   1.75995349  0.070901   -0.15635331 -0.01400909
   0.04283217  1.71816053  1.74959607 -0.96440743 -0.88440897 -0.84938917
  -0.86072662 -0.80401863  0.40484489  1.66651744 -0.39908876 -1.66651744
  -0.89696331 -0.87070452  0.22582147  0.65158696  0.43051346  0.34442324
  -0.84033886 -0.88487848 -0.22626059  1.38216537  1.34540527  1.35695313
   1.36912136 -0.12397436 -0.42519705  0.57649906  0.42519705  1.41531703
   1.40082713 -0.15695669 -0.16812477  0.2011018  -0.491271    1.35775465
   1.3898651  -0.62588408 -0.75682524 -0.72938405 -0.78528448 -0.73830557
  -0.15999207 -1.1967593  -1.46929272  1.1967593  -0.62544829 -0.72739095
  -1.32185418  0.23015682 -0.68044399 -1.03324201 -0.75161189 -0.72589199
  -0.39735968  0.06618138  0.07566441  0.0486595   0.08127636  4.46361462
  -0.99892622 -0.59746257  0.99892622  0.20864359  0.14644891 -1.03680122
   0.22103369 -1.34891661 -0.73594103  0.06859274  0.15693909  1.3833882
   6.59700921]]";0.0;20000.0
177;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.70298508
   1.73071884  1.59977244  1.64862384  0.15957793 -0.74499766  0.76564972
   0.74499766  1.75726423  1.73435273 -0.0486699  -0.35154552 -0.35513157
  -0.1702318   1.66331786  1.73026955 -0.89549397 -0.80483676 -0.78317076
  -0.8555448  -0.83314998  0.57317284  0.99791253 -0.10741577 -0.99791253
  -0.8907012  -0.86804638  0.19240986 -0.2176254   0.08498603  0.22548367
  -0.82582248 -0.8759561  -0.09217573  1.35656948  1.35484173  1.33721087
   1.31251749  0.09875962 -0.87070406  0.25672594  0.87070406  1.39289279
   1.386051   -0.05068965 -0.72994812 -0.43011372 -0.92404893  1.33546899
   1.38433351 -0.40507627 -0.73923711 -0.72583149 -0.78591615 -0.76511941
  -0.3870036  -1.37612414 -1.61760428  1.37612414 -0.66273248 -0.75254228
  -1.16923637 -0.29456326 -0.62629193 -1.29822051 -0.75959159 -0.75100528
  -1.08556809  0.07984153  0.05873915  0.04641018  0.03042552  3.96768257
  -1.35843955 -0.79283026  1.35843955  0.1830785   0.09680029 -1.43990167
  -0.72062864 -1.62263344 -1.15871475  0.04522572  0.10903539  0.65707
   6.59700921]]";0.0;20000.0
178;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.62527418
   1.72935985  1.65588063  1.70914787  0.16140403 -0.03088661  0.56853032
   0.03088661  1.75001554  1.70733842 -0.18916818  0.37480954 -0.37442194
  -0.13854084  1.70178571  1.71240855 -1.14001171 -0.83129783 -0.81507431
  -0.83788823 -0.86095718 -0.23529765  0.2640464   0.14518687 -0.2640464
  -0.88938788 -0.86090737  0.24657206 -0.20746915  0.17440358  0.08413731
  -0.84014952 -0.86547705 -0.09832525  1.27309752  1.20288216  1.25726287
   1.25493487 -0.43945425 -0.71519983  0.00939799  0.71519983  1.36843742
   1.35362196 -0.16339197 -0.74536138 -0.93297058 -1.00974772  1.23887966
   1.35184084  0.31457751 -0.78010738 -0.75526698 -0.7790941  -0.7400763
  -0.66787084 -1.04168508 -1.64377288  1.04168508 -0.69347447 -0.75692855
  -0.83180725  0.30645549 -0.07756659 -1.06124275 -0.75874718 -0.75984442
  -1.34720104  0.02861596  0.06214771  0.04037252  0.07443332  4.12581171
  -0.92625664 -0.97285748  0.92625664  0.15966342  0.07190533 -1.46636563
   0.67164798 -0.78488067 -1.0512573   0.0590335   0.07651865 -0.44249164
   6.59700921]]";0.0;20000.0
179;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-5.17616658e-01 -4.81854024e-01 -4.69592497e-01 -6.42121185e-01
  -4.84563170e-01  1.70803628e+00  1.79944536e+00  1.87135164e+00
   1.94637869e+00  5.36518381e-01  1.44190150e+00  7.18046114e-01
  -1.44190150e+00  1.76908790e+00  1.76293763e+00  7.06177782e-02
   1.44714419e+00  7.96937368e-01  4.01601087e-01  1.87632055e+00
   1.74161423e+00 -4.76924443e-01 -8.60594009e-01 -8.01904823e-01
  -8.62645818e-01 -8.40716564e-01 -1.53487908e-01  6.27088441e-01
   4.55581149e-01 -6.27088441e-01 -8.82383458e-01 -8.51262116e-01
   2.71187710e-01  1.72736704e-01  2.24228296e-01  2.46797020e-01
  -8.37056898e-01 -8.52428853e-01 -2.45406510e-01  1.25385984e+00
   1.26340567e+00  1.30033689e+00  1.33192919e+00 -4.09825708e-01
   2.33227798e-01 -5.96566745e-03 -2.33227798e-01  1.35877321e+00
   1.33335382e+00 -3.12880587e-01  9.88945306e-01 -5.85019101e-01
  -4.06679915e-01  1.29910531e+00  1.32810289e+00  1.67517195e-01
  -7.34681908e-01 -6.73431257e-01 -6.64130068e-01 -6.04615851e-01
  -2.46111501e-01  4.98161590e-01 -1.34973100e+00 -4.98161590e-01
  -7.04018214e-01 -7.25641513e-01 -2.93994903e-01  1.57816917e+00
   8.64612610e-01 -3.26803440e-01 -6.47875736e-01 -7.39171839e-01
  -4.78945147e-01  7.32469715e-02  1.16684649e-01  1.18033341e-01
   1.65988429e-01  3.89924509e+00  7.35241412e-02 -9.20296924e-01
  -7.35241412e-02  1.47491803e-01  8.01251412e-02 -1.12581299e+00
   1.36301769e+00  3.38551354e-01 -5.03417814e-01  1.33619115e-01
   7.46894850e-02 -5.28454459e-01  6.59700921e+00]]";0.0;20000.0
180;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-5.17616658e-01 -4.81854024e-01 -4.69592497e-01 -6.42121185e-01
  -4.84563170e-01  1.94738584e+00  1.80973492e+00  1.87115682e+00
   1.73016586e+00  6.80971871e-01 -4.07503519e-01  5.22192518e-01
   4.07503519e-01  1.77625736e+00  1.76227012e+00  1.56526487e-02
  -1.30872872e+00 -6.02852798e-04  1.58340658e-01  1.80750730e+00
   1.76413348e+00 -2.66389061e-01 -8.32242866e-01 -8.35477742e-01
  -8.63605414e-01 -8.42040717e-01  2.53193857e-01  6.03338027e-01
   6.47717662e-01 -6.03338027e-01 -8.73247261e-01 -8.42680115e-01
   2.66151928e-01  2.07968892e-03  2.03037996e-01  3.07873778e-01
  -8.49238036e-01 -8.44113952e-01 -3.94706672e-01  1.33178874e+00
   1.27056437e+00  1.31877388e+00  1.22883510e+00 -2.54021568e-01
  -8.18617755e-01 -1.85718915e-01  8.18617755e-01  1.35169704e+00
   1.30265738e+00 -6.46278106e-01 -1.33239443e+00 -8.85440782e-01
  -3.03457421e-01  1.27328655e+00  1.30364628e+00 -1.15302252e-01
  -6.05111763e-01 -6.08850821e-01 -6.47706635e-01 -6.66211778e-01
   4.62911130e-02  4.42535481e-01 -1.15723753e+00 -4.42535481e-01
  -7.09290084e-01 -7.07487935e-01  6.26092732e-03 -6.92374489e-01
   5.18751725e-01 -1.36835564e-01 -6.41458196e-01 -7.16097046e-01
   4.40410318e-02  1.65099709e-01  1.44070655e-01  1.29043182e-01
   1.40504018e-01  5.83998467e+00 -1.37420216e-01 -1.02027344e+00
   1.37420216e-01  1.36389318e-01  9.46099129e-02 -6.98988894e-01
  -3.45726865e-01  5.52459193e-01 -4.52794355e-01  1.37946340e-01
   8.49657790e-02 -4.55131167e-02  6.59700921e+00]]";0.0;20000.0
181;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-5.17616658e-01 -4.81854024e-01 -4.69592497e-01 -6.42121185e-01
  -4.84563170e-01  1.73678932e+00  1.78391394e+00  1.67789530e+00
   1.74184252e+00  4.18097792e-01 -3.58127535e-01  2.58618024e-01
   3.58127535e-01  1.77899047e+00  1.76929855e+00  4.61819544e-02
   7.62924749e-02  1.08777578e-01  6.68550317e-02  1.73830417e+00
   1.76818983e+00 -3.19863841e-01 -8.42449277e-01 -8.29171227e-01
  -8.85484214e-01 -8.40905729e-01  5.05057612e-01  4.45210074e-01
   6.80500211e-01 -4.45210074e-01 -8.66928058e-01 -8.50084939e-01
   1.38799193e-01  2.15321548e-02 -1.15089883e-01  2.27185839e-01
  -8.53908524e-01 -8.46834962e-01 -3.61993770e-01  1.22891608e+00
   1.26324297e+00  1.31600018e+00  1.29571576e+00  7.85940053e-02
  -1.36249595e-01 -2.94008864e-01  1.36249595e-01  1.34804429e+00
   1.28794663e+00 -8.02861802e-01  8.60456256e-01 -4.28730861e-01
  -1.62338968e-01  1.29220218e+00  1.29051419e+00 -4.88676080e-01
  -6.65847768e-01 -6.03775737e-01 -6.53518003e-01 -6.18022768e-01
   1.81417672e-01  1.10412848e+00 -8.17126167e-01 -1.10412848e+00
  -7.10865293e-01 -6.83376130e-01  3.34739152e-01  5.70781841e-01
   6.74989554e-01 -2.01787489e-03 -6.25625450e-01 -6.90856876e-01
   1.61524110e-01  1.39192527e-01  1.82152484e-01  1.46564220e-01
   1.69999864e-01  5.73430767e+00  1.84382226e-01 -1.04398108e+00
  -1.84382226e-01  1.24440928e-01  1.12321374e-01 -2.05369419e-01
   4.55405903e-01  6.61267868e-01 -4.92478131e-01  1.66348667e-01
   1.04474252e-01  2.48531383e-01  6.59700921e+00]]";0.0;20000.0
182;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.74067486
   1.77517752  1.64945156  1.68462688  0.65287369 -0.85546289 -0.14064922
   0.85546289  1.76974147  1.77656258  0.16229893 -0.34400474  0.11232294
  -0.17978759  1.70678913  1.77694368 -0.43526586 -0.84037019 -0.82527603
  -0.90237311 -0.86606462  0.34586866 -0.07108495  0.75292282  0.07108495
  -0.86890757 -0.85669232  0.09575008 -0.18657729 -0.09941304 -0.00989986
  -0.86653146 -0.85499799 -0.356922    1.30684497  1.23379471  1.26395239
   1.20632405  0.11097827 -1.04829289 -0.54874551  1.04829289  1.32997713
   1.26666508 -0.84990801 -1.15798778 -0.61878877 -0.75330647  1.23523785
   1.27043494 -0.51591484 -0.6185243  -0.67393876 -0.67815315 -0.69239321
   0.20697423  0.13907717 -0.62944335 -0.13907717 -0.71616257 -0.66879749
   0.58824485 -0.84041017  0.42462058 -0.13808315 -0.68203225 -0.67531861
  -0.3523245   0.17204754  0.15688213  0.12205844  0.1342509   6.15854662
  -0.20564233 -0.94606904  0.20564233  0.11001357  0.13304755  0.37805496
  -0.49534852  0.76585548 -0.61377846  0.13782832  0.12295431 -0.4499934
   6.59700921]]";0.0;20000.0
183;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.66510101
   1.74935654  1.6954291   1.76967189 -0.42226868 -0.11622632 -0.11902644
   0.11622632  1.76227493  1.78877398  0.30078497  0.52376987  0.18235793
  -0.14271225  1.74187804  1.78501712 -0.54169793 -0.86702027 -0.88722826
  -0.90985797 -0.85906553 -0.22213103  0.17363015  0.78483335 -0.17363015
  -0.86513889 -0.85631258  0.06432246  0.06797617  0.03966507  0.15433527
  -0.887738   -0.86454051 -0.28262061  1.20397231  1.24437005  1.20978354
   1.2378069  -0.64066568 -0.72708056 -0.70417649  0.72708056  1.31200825
   1.26323257 -0.64543561  0.40455512 -0.10820354 -0.74774534  1.23121556
   1.26889959 -0.45462763 -0.70456697 -0.6394282  -0.58896128 -0.53973144
  -0.58635382  1.51304694 -0.19066532 -1.51304694 -0.69823821 -0.6286365
   0.87068699  1.77019948  1.09601044  0.70799739 -0.58978011 -0.64146768
  -0.78496059  0.12741653  0.16828318  0.17959374  0.2130638   4.23527942
   1.5320492  -0.50725172 -1.5320492   0.11139991  0.16072171  0.81207567
   1.17244828  0.99835496  0.15381185  0.18704067  0.14849981 -0.75707375
   6.59700921]]";0.0;20000.0
184;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-0.51761666 -0.48185402 -0.4695925  -0.64212119 -0.48456317  1.76845651
   1.84409817  1.71023543  1.7556599   0.0638448  -0.23802274 -0.22024262
   0.23802274  1.77090997  1.75029431 -0.03155818 -0.08025598 -0.53576251
   0.18843586  1.77384793  1.7643821  -0.94974499 -0.85945996 -0.8295422
  -0.91599938 -0.89122351 -0.13006007 -0.44901967  0.64699149  0.44901967
  -0.86538632 -0.8664515  -0.02769725 -0.24224522 -0.169868    0.03954218
  -0.8808585  -0.87332368 -0.29866007  1.23820885  1.26080251  1.26770506
   1.29865198 -0.26905041 -0.08921509 -0.68382671  0.08921509  1.29851112
   1.2565637  -0.54969089  0.78221799 -0.19999448 -0.56341871  1.27627609
   1.26432623 -0.57633272 -0.54146549 -0.56825015 -0.5868136  -0.6223231
  -0.38894345  0.55946874  0.09986395 -0.55946874 -0.6843408  -0.63218608
   0.64887824 -0.93061374 -0.05471771  0.56338055 -0.59294666 -0.63046317
  -0.65852642  0.21161488  0.19931281  0.19166905  0.15513396  5.09145854
   0.53307656 -0.20222089 -0.53307656  0.11441932  0.15855488  0.72630447
  -0.81665859 -0.01357253  0.23378346  0.18212337  0.15817947 -0.74981795
   6.59700921]]";0.0;20000.0
185;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[[-5.17616658e-01 -4.81854024e-01 -4.69592497e-01 -6.42121185e-01
  -4.84563170e-01  1.75427427e+00  1.79808636e+00  1.71763859e+00
   1.69435743e+00 -1.46838304e-01 -9.25552129e-01 -3.55889182e-01
   9.25552129e-01  1.76692914e+00  1.74306955e+00 -5.47635156e-02
  -3.68795770e-01 -9.38448771e-02 -7.13912565e-02  1.74044849e+00
   1.75087840e+00 -1.20599268e+00 -8.91591258e-01 -8.28429284e-01
  -9.02181193e-01 -8.49985630e-01 -3.03268224e-01  3.49437159e-01
   4.46330563e-01 -3.49437159e-01 -8.61884116e-01 -8.68046381e-01
  -7.50464018e-02  3.39223982e-01  3.63220467e-04  1.46667869e-01
  -8.62176550e-01 -8.75918132e-01 -3.24652880e-01  1.30374738e+00
   1.30863561e+00  1.32578973e+00  1.28804895e+00 -1.45389797e-01
   1.24606518e-01 -6.01632453e-01 -1.24606518e-01  1.28907623e+00
   1.26843037e+00 -2.48938391e-01 -1.39615936e-01  3.29622305e-01
  -3.98495737e-01  1.30807393e+00  1.27129516e+00 -3.90877347e-01
  -6.23079498e-01 -5.66346997e-01 -5.68495150e-01 -5.35178143e-01
  -3.85957677e-01  1.35543430e+00  4.85965834e-01 -1.35543430e+00
  -6.62084614e-01 -6.05919174e-01  6.99499137e-01  1.01506498e+00
   7.28450357e-01  8.66628218e-01 -5.57101324e-01 -6.13563085e-01
  -4.60763242e-01  1.53912517e-01  1.91320331e-01  1.61007238e-01
   1.86989471e-01  5.05807929e+00  9.94339888e-01  1.06516793e-01
  -9.94339888e-01  1.26273719e-01  1.67834556e-01  6.82857796e-01
   4.89257543e-01  3.74073876e-01  6.65221196e-01  1.79881078e-01
   1.66548091e-01 -9.31581966e-01  6.59700921e+00]]";0.0;20000.0
