Index;Action;State;Reward;Value
38;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.44458000e+00 1.44070000e+00 1.45166000e+00
 1.45039000e+00 1.49085890e+05 1.06173000e+00 1.05992000e+00
 1.06366000e+00 1.06265000e+00 1.59113330e+05 8.36640000e-01
 8.35640000e-01 8.44180000e-01 8.43380000e-01 1.66890630e+05
 1.19905000e+02 1.19750000e+02 1.20585000e+02 1.20142000e+02
 4.61368271e+05 1.08806000e+00 1.08549000e+00 1.09086000e+00
 1.08813000e+00 1.88356481e+05 2.00000000e+04]";0.0;20000.0
39;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.45039000e+00 1.44963000e+00 1.47373000e+00
 1.47318000e+00 1.89868460e+05 1.06265000e+00 1.06163000e+00
 1.06715000e+00 1.06432000e+00 1.71946230e+05 8.43190000e-01
 8.42730000e-01 8.54230000e-01 8.53640000e-01 1.84285830e+05
 1.20142000e+02 1.19949000e+02 1.21040000e+02 1.20540000e+02
 5.27211441e+05 1.08812000e+00 1.08769000e+00 1.10064000e+00
 1.09998000e+00 2.14850810e+05 2.00000000e+04]";0.0;20000.0
40;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.47297000e+00 1.47124000e+00 1.48687000e+00
 1.47730000e+00 2.37243590e+05 1.06428000e+00 1.05850000e+00
 1.06589000e+00 1.06429000e+00 2.40280360e+05 8.53610000e-01
 8.52090000e-01 8.64170000e-01 8.60040000e-01 2.32388420e+05
 1.20540000e+02 1.18379000e+02 1.20661000e+02 1.19162000e+02
 6.15690370e+05 1.09998000e+00 1.09509000e+00 1.10530000e+00
 1.10251000e+00 2.52671585e+05 2.00000000e+04]";0.0;20000.0
41;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.48377000e+00 1.47266000e+00 1.49240000e+00
 1.48291000e+00 2.51663100e+05 1.06357000e+00 1.06302000e+00
 1.07062000e+00 1.06757000e+00 2.19926250e+05 8.62640000e-01
 8.59410000e-01 8.74130000e-01 8.72940000e-01 2.63523460e+05
 1.18659000e+02 1.18602000e+02 1.20750000e+02 1.20588000e+02
 5.72729390e+05 1.10423000e+00 1.10362000e+00 1.11845000e+00
 1.11331000e+00 2.49291949e+05 2.00000000e+04]";0.0;20000.0
42;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.48290000e+00 1.48124000e+00 1.49776000e+00
 1.49429000e+00 2.44305220e+05 1.06757000e+00 1.06297000e+00
 1.07096000e+00 1.06798000e+00 2.34990920e+05 8.72940000e-01
 8.68170000e-01 8.74380000e-01 8.71660000e-01 2.51902000e+05
 1.20556000e+02 1.19531000e+02 1.20948000e+02 1.19646000e+02
 5.57986721e+05 1.11327000e+00 1.10953000e+00 1.12134000e+00
 1.11716000e+00 2.16215855e+05 2.00000000e+04]";0.0;20000.0
43;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.49429000e+00 1.47929000e+00 1.49700000e+00
 1.49018000e+00 1.75278260e+05 1.06797000e+00 1.06202000e+00
 1.07036000e+00 1.06551000e+00 1.55966900e+05 8.71870000e-01
 8.64890000e-01 8.74430000e-01 8.65050000e-01 1.95442940e+05
 1.19630000e+02 1.19025000e+02 1.20131000e+02 1.19729000e+02
 4.73375961e+05 1.11715000e+00 1.10955000e+00 1.11875000e+00
 1.11328000e+00 1.64485685e+05 2.00000000e+04]";0.0;20000.0
44;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.49018000e+00 1.48977000e+00 1.50743000e+00
 1.50691000e+00 1.79083821e+05 1.06511000e+00 1.06160000e+00
 1.06755000e+00 1.06228000e+00 1.53742950e+05 8.64990000e-01
 8.62080000e-01 8.68110000e-01 8.67330000e-01 1.77841900e+05
 1.19729000e+02 1.18996000e+02 1.19998000e+02 1.19295000e+02
 4.25137211e+05 1.11328000e+00 1.11195000e+00 1.12447000e+00
 1.12361000e+00 1.93127790e+05 2.00000000e+04]";0.0;20000.0
45;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.50691000e+00 1.50153000e+00 1.52457000e+00
 1.51407000e+00 2.65549160e+05 1.06222000e+00 1.05750000e+00
 1.06233000e+00 1.05770000e+00 2.67779731e+05 8.66880000e-01
 8.64740000e-01 8.71740000e-01 8.64920000e-01 2.73188750e+05
 1.19295000e+02 1.18707000e+02 1.19432000e+02 1.18835000e+02
 5.43184991e+05 1.12361000e+00 1.12112000e+00 1.13546000e+00
 1.12804000e+00 2.41330981e+05 2.00000000e+04]";0.0;20000.0
46;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.537100e+00 1.535380e+00 1.543080e+00 1.541950e+00 3.219180e+03
 1.058030e+00 1.057220e+00 1.058730e+00 1.057870e+00 9.626700e+02
 8.674800e-01 8.662700e-01 8.675800e-01 8.671300e-01 1.224530e+03
 1.182640e+02 1.182640e+02 1.185740e+02 1.184740e+02 2.366310e+03
 1.134730e+00 1.133500e+00 1.135670e+00 1.134700e+00 7.935225e+02
 2.000000e+04]";0.0;20000.0
47;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.54196000e+00 1.54089000e+00 1.58149000e+00
 1.56656000e+00 4.24637480e+05 1.05785000e+00 1.05421000e+00
 1.06385000e+00 1.05876000e+00 3.36623510e+05 8.67020000e-01
 8.65630000e-01 8.76880000e-01 8.73440000e-01 3.97928030e+05
 1.18482000e+02 1.16124000e+02 1.18687000e+02 1.17066000e+02
 6.52293521e+05 1.13469000e+00 1.13397000e+00 1.14954000e+00
 1.14368000e+00 2.98835905e+05 2.00000000e+04]";0.0;20000.0
48;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.56637000e+00 1.54376000e+00 1.57018000e+00
 1.54976000e+00 3.60172160e+05 1.05893000e+00 1.05751000e+00
 1.06461000e+00 1.06024000e+00 3.10827050e+05 8.74210000e-01
 8.68080000e-01 8.78100000e-01 8.75800000e-01 3.20267040e+05
 1.17088000e+02 1.16804000e+02 1.19482000e+02 1.18843000e+02
 6.62520541e+05 1.14464000e+00 1.12749000e+00 1.14578000e+00
 1.12916000e+00 2.65811215e+05 2.00000000e+04]";0.0;20000.0
49;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.54975000e+00 1.54446000e+00 1.56058000e+00
 1.55145000e+00 2.93852730e+05 1.06024000e+00 1.05690000e+00
 1.06102000e+00 1.05729000e+00 2.21546540e+05 8.75980000e-01
 8.71470000e-01 8.84710000e-01 8.77740000e-01 2.88911511e+05
 1.18843000e+02 1.17448000e+02 1.19225000e+02 1.17576000e+02
 5.73240611e+05 1.12916000e+00 1.12501000e+00 1.13667000e+00
 1.12607000e+00 1.99465470e+05 2.00000000e+04]";0.0;20000.0
50;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.55145000e+00 1.52879000e+00 1.56566000e+00
 1.55376000e+00 4.04881921e+05 1.05753000e+00 1.05411000e+00
 1.05915000e+00 1.05594000e+00 3.39014121e+05 8.78050000e-01
 8.77730000e-01 8.91300000e-01 8.87320000e-01 3.81664221e+05
 1.17597000e+02 1.16308000e+02 1.18336000e+02 1.17060000e+02
 7.37286301e+05 1.12604000e+00 1.10550000e+00 1.13336000e+00
 1.11676000e+00 2.60648526e+05 2.00000000e+04]";0.0;20000.0
51;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.55375000e+00 1.53124000e+00 1.56332000e+00
 1.53230000e+00 4.55852661e+05 1.05537000e+00 1.05499000e+00
 1.06187000e+00 1.05516000e+00 3.98034721e+05 8.87520000e-01
 8.84280000e-01 9.04760000e-01 9.03650000e-01 4.16631281e+05
 1.17063000e+02 1.16876000e+02 1.20320000e+02 1.19833000e+02
 7.52276231e+05 1.11672000e+00 1.10550000e+00 1.12213000e+00
 1.10992000e+00 2.37507166e+05 2.00000000e+04]";0.0;20000.0
52;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.53786000e+00 1.53581000e+00 1.54827000e+00
 1.53789000e+00 1.62857000e+03 1.05670000e+00 1.05515000e+00
 1.05906000e+00 1.05716000e+00 3.76859000e+03 9.03980000e-01
 8.99910000e-01 9.05480000e-01 9.00950000e-01 2.29807000e+03
 1.19071000e+02 1.18526000e+02 1.19887000e+02 1.19847000e+02
 2.62023999e+03 1.10705000e+00 1.10705000e+00 1.11996000e+00
 1.11900000e+00 1.05249170e+03 2.00000000e+04]";0.0;20000.0
53;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.53789000e+00 1.53246000e+00 1.56733000e+00
 1.56456000e+00 5.01941511e+05 1.05760000e+00 1.05378000e+00
 1.05901000e+00 1.05712000e+00 4.81093271e+05 9.00900000e-01
 8.98050000e-01 9.14960000e-01 9.10740000e-01 4.77483221e+05
 1.19847000e+02 1.17134000e+02 1.19852000e+02 1.18338000e+02
 8.35719451e+05 1.11900000e+00 1.10849000e+00 1.12366000e+00
 1.11788000e+00 2.97188061e+05 2.00000000e+04]";0.0;20000.0
54;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.56468000e+00 1.54467000e+00 1.56919000e+00
 1.56307000e+00 4.15221262e+05 1.05712000e+00 1.05449000e+00
 1.06051000e+00 1.05748000e+00 3.03772521e+05 9.10780000e-01
 9.06490000e-01 9.14090000e-01 9.11930000e-01 4.44547592e+05
 1.18350000e+02 1.17292000e+02 1.19684000e+02 1.18461000e+02
 9.54195179e+05 1.11788000e+00 1.09550000e+00 1.11891000e+00
 1.10076000e+00 2.77806733e+05 2.00000000e+04]";0.0;20000.0
55;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.56307000e+00 1.56104000e+00 1.58818000e+00
 1.58301000e+00 4.58864311e+05 1.05760000e+00 1.05312000e+00
 1.05858000e+00 1.05508000e+00 3.70649091e+05 9.12070000e-01
 9.06750000e-01 9.46000000e-01 9.41330000e-01 4.48401001e+05
 1.18460000e+02 1.16897000e+02 1.18505000e+02 1.17828000e+02
 8.34775419e+05 1.10076000e+00 1.08016000e+00 1.10451000e+00
 1.09126000e+00 3.21156637e+05 2.00000000e+04]";0.0;20000.0
56;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.58306000e+00 1.54190000e+00 1.59911000e+00
 1.54553000e+00 4.66628891e+05 1.05506000e+00 1.05245000e+00
 1.06011000e+00 1.05265000e+00 4.40086281e+05 9.41540000e-01
 9.12030000e-01 9.49960000e-01 9.29140000e-01 5.47264600e+05
 1.17836000e+02 1.17405000e+02 1.19324000e+02 1.18186000e+02
 8.34967490e+05 1.09126000e+00 1.06543000e+00 1.09818000e+00
 1.06620000e+00 3.02177798e+05 2.00000000e+04]";0.0;20000.0
57;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.54559000e+00 1.52153000e+00 1.55011000e+00
 1.53649000e+00 4.89893430e+05 1.05265000e+00 1.05254000e+00
 1.05570000e+00 1.05367000e+00 4.47148181e+05 9.29220000e-01
 8.99420000e-01 9.33740000e-01 9.18020000e-01 5.32178010e+05
 1.18199000e+02 1.17841000e+02 1.19298000e+02 1.18479000e+02
 9.33981380e+05 1.06614000e+00 1.06375000e+00 1.08309000e+00
 1.06929000e+00 4.80618604e+05 2.00000000e+04]";0.0;20000.0
58;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.536370e+00 1.534820e+00 1.536760e+00 1.535080e+00 4.123900e+02
 1.053010e+00 1.052820e+00 1.053690e+00 1.053310e+00 3.723500e+02
 9.165500e-01 9.155800e-01 9.171100e-01 9.162600e-01 7.106400e+02
 1.185000e+02 1.184020e+02 1.185700e+02 1.184290e+02 7.405200e+02
 1.070110e+00 1.069250e+00 1.070440e+00 1.069390e+00 1.959418e+02
 2.000000e+04]";0.0;20000.0
59;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.53508000e+00 1.53489000e+00 1.56860000e+00
 1.55454000e+00 4.86366990e+05 1.05306000e+00 1.05271000e+00
 1.06000000e+00 1.05548000e+00 4.05786931e+05 9.16260000e-01
 9.16110000e-01 9.38720000e-01 9.28750000e-01 4.93030320e+05
 1.18538000e+02 1.17721000e+02 1.19934000e+02 1.19265000e+02
 7.87172691e+05 1.06942000e+00 1.06357000e+00 1.08279000e+00
 1.07247000e+00 4.69369433e+05 2.00000000e+04]";0.0;20000.0
60;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.55549000e+00 1.55462000e+00 1.57921000e+00
 1.55898000e+00 3.93218230e+05 1.05597000e+00 1.05591000e+00
 1.06005000e+00 1.05797000e+00 3.06272931e+05 9.29860000e-01
 9.14370000e-01 9.32450000e-01 9.17290000e-01 4.35330540e+05
 1.19286000e+02 1.18805000e+02 1.20536000e+02 1.19993000e+02
 6.87970291e+05 1.07243000e+00 1.07239000e+00 1.08879000e+00
 1.07829000e+00 3.44669794e+05 2.00000000e+04]";0.0;20000.0
61;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.55873000e+00 1.54131000e+00 1.56262000e+00
 1.54338000e+00 3.66101690e+05 1.05869000e+00 1.05817000e+00
 1.06369000e+00 1.06120000e+00 2.73078671e+05 9.16810000e-01
 9.05470000e-01 9.27520000e-01 9.15810000e-01 3.68669081e+05
 1.20031000e+02 1.19510000e+02 1.21143000e+02 1.20936000e+02
 7.12638281e+05 1.07812000e+00 1.07599000e+00 1.08938000e+00
 1.08796000e+00 2.97794935e+05 2.00000000e+04]";0.0;20000.0
62;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.54339000e+00 1.54078000e+00 1.55850000e+00
 1.54872000e+00 3.30218801e+05 1.06174000e+00 1.06170000e+00
 1.06533000e+00 1.06214000e+00 3.00299771e+05 9.15830000e-01
 9.02760000e-01 9.23830000e-01 9.06550000e-01 3.75114451e+05
 1.20926000e+02 1.19952000e+02 1.21083000e+02 1.20677000e+02
 6.90360451e+05 1.08797000e+00 1.08698000e+00 1.10587000e+00
 1.10291000e+00 2.82471469e+05 2.00000000e+04]";0.0;20000.0
63;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.54873000e+00 1.54419000e+00 1.56032000e+00
 1.55679000e+00 3.49435091e+05 1.06214000e+00 1.05634000e+00
 1.06357000e+00 1.05870000e+00 2.50021591e+05 9.06320000e-01
 8.90390000e-01 9.09160000e-01 8.93490000e-01 3.50846501e+05
 1.20679000e+02 1.18802000e+02 1.20814000e+02 1.20183000e+02
 6.39809031e+05 1.10292000e+00 1.09533000e+00 1.11473000e+00
 1.11379000e+00 2.56356140e+05 2.00000000e+04]";0.0;20000.0
64;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.55790000e+00 1.55318000e+00 1.56615000e+00
 1.56392000e+00 2.70871242e+05 1.05959000e+00 1.05510000e+00
 1.06033000e+00 1.05850000e+00 1.71274101e+05 8.92630000e-01
 8.86640000e-01 8.98770000e-01 8.88460000e-01 2.37145720e+05
 1.19621000e+02 1.18795000e+02 1.19993000e+02 1.19027000e+02
 5.25436109e+05 1.11172000e+00 1.10100000e+00 1.11440000e+00
 1.10427000e+00 1.94602408e+05 2.00000000e+04]";0.0;20000.0
65;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.56174000e+00 1.54428000e+00 1.57112000e+00
 1.55074000e+00 3.21385131e+05 1.05850000e+00 1.05621000e+00
 1.06218000e+00 1.05989000e+00 2.07542301e+05 8.88640000e-01
 8.81120000e-01 8.97190000e-01 8.88450000e-01 2.90362801e+05
 1.19028000e+02 1.18191000e+02 1.19703000e+02 1.18622000e+02
 5.21514630e+05 1.10427000e+00 1.09265000e+00 1.10545000e+00
 1.10299000e+00 3.15910110e+05 2.00000000e+04]";0.0;20000.0
66;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.55096000e+00 1.54417000e+00 1.56171000e+00
 1.55525000e+00 2.66617150e+05 1.05942000e+00 1.05575000e+00
 1.06048000e+00 1.05827000e+00 1.51314050e+05 8.86080000e-01
 8.78500000e-01 8.91110000e-01 8.85540000e-01 2.25720211e+05
 1.18548000e+02 1.16944000e+02 1.18872000e+02 1.17475000e+02
 4.58791480e+05 1.10286000e+00 1.09026000e+00 1.10390000e+00
 1.09616000e+00 2.71412596e+05 2.00000000e+04]";0.0;20000.0
67;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.55540000e+00 1.53132000e+00 1.55646000e+00
 1.53440000e+00 3.00256001e+05 1.05830000e+00 1.05460000e+00
 1.05934000e+00 1.05671000e+00 1.58822310e+05 8.85530000e-01
 8.73900000e-01 8.85580000e-01 8.75360000e-01 2.37320501e+05
 1.17475000e+02 1.16349000e+02 1.17716000e+02 1.17061000e+02
 4.52878701e+05 1.09619000e+00 1.08206000e+00 1.09684000e+00
 1.08561000e+00 2.96971648e+05 2.00000000e+04]";0.0;20000.0
68;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.53440000e+00 1.52147000e+00 1.53731000e+00
 1.53351000e+00 2.46082291e+05 1.05673000e+00 1.05409000e+00
 1.05764000e+00 1.05437000e+00 1.32176130e+05 8.75300000e-01
 8.73920000e-01 8.83560000e-01 8.79910000e-01 2.27700790e+05
 1.17094000e+02 1.16731000e+02 1.17386000e+02 1.17204000e+02
 3.93770381e+05 1.08557000e+00 1.07727000e+00 1.08645000e+00
 1.07955000e+00 2.71889175e+05 2.00000000e+04]";0.0;20000.0
69;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.53764000e+00 1.52135000e+00 1.54201000e+00
 1.52265000e+00 2.33677621e+05 1.05552000e+00 1.05497000e+00
 1.05811000e+00 1.05604000e+00 1.23731650e+05 8.83020000e-01
 8.76470000e-01 8.85470000e-01 8.82060000e-01 2.22338671e+05
 1.17148000e+02 1.17116000e+02 1.18305000e+02 1.17845000e+02
 4.17387850e+05 1.08082000e+00 1.07683000e+00 1.08354000e+00
 1.07920000e+00 2.83322889e+05 2.00000000e+04]";0.0;20000.0
70;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.52275000e+00 1.51991000e+00 1.52964000e+00
 1.52390000e+00 2.53031581e+05 1.05604000e+00 1.05549000e+00
 1.05939000e+00 1.05614000e+00 1.30158980e+05 8.82090000e-01
 8.80000000e-01 8.86370000e-01 8.82840000e-01 2.39805041e+05
 1.17845000e+02 1.17506000e+02 1.19035000e+02 1.18443000e+02
 4.02109781e+05 1.07920000e+00 1.07835000e+00 1.09263000e+00
 1.08904000e+00 2.84007771e+05 2.00000000e+04]";0.0;20000.0
71;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.52390000e+00 1.52034000e+00 1.52956000e+00
 1.52101000e+00 2.12425201e+05 1.05613000e+00 1.05481000e+00
 1.05672000e+00 1.05493000e+00 1.18138780e+05 8.82710000e-01
 8.74540000e-01 8.83220000e-01 8.76240000e-01 1.90763121e+05
 1.18443000e+02 1.17913000e+02 1.18693000e+02 1.18122000e+02
 3.67211641e+05 1.08903000e+00 1.08299000e+00 1.09019000e+00
 1.08564000e+00 2.36735988e+05 2.00000000e+04]";0.0;20000.0
72;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.52102000e+00 1.52024000e+00 1.53357000e+00
 1.52686000e+00 2.40566271e+05 1.05493000e+00 1.05493000e+00
 1.05823000e+00 1.05606000e+00 1.32501360e+05 8.75890000e-01
 8.72450000e-01 8.78670000e-01 8.76910000e-01 2.08096371e+05
 1.18118000e+02 1.18072000e+02 1.19000000e+02 1.18527000e+02
 3.49154141e+05 1.08559000e+00 1.08409000e+00 1.09516000e+00
 1.09285000e+00 2.62590775e+05 2.00000000e+04]";0.0;20000.0
73;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.52697000e+00 1.52451000e+00 1.53063000e+00
 1.52546000e+00 1.10664410e+05 1.05609000e+00 1.05526000e+00
 1.05720000e+00 1.05549000e+00 8.20981403e+04 8.76620000e-01
 8.75620000e-01 8.78480000e-01 8.76830000e-01 1.19236230e+05
 1.18474000e+02 1.18393000e+02 1.18739000e+02 1.18463000e+02
 2.60961710e+05 1.09286000e+00 1.09192000e+00 1.09524000e+00
 1.09326000e+00 1.50858050e+05 2.00000000e+04]";0.0;20000.0
74;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.52451000e+00 1.51208000e+00 1.53061000e+00
 1.51622000e+00 1.61919571e+05 1.05607000e+00 1.05497000e+00
 1.05719000e+00 1.05540000e+00 8.24597301e+04 8.76880000e-01
 8.70590000e-01 8.77840000e-01 8.71760000e-01 1.32957780e+05
 1.18678000e+02 1.17306000e+02 1.18711000e+02 1.17554000e+02
 2.61211340e+05 1.09482000e+00 1.08926000e+00 1.09678000e+00
 1.09120000e+00 1.64411333e+05 2.00000000e+04]";0.0;20000.0
75;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.51609000e+00 1.51350000e+00 1.52888000e+00
 1.52401000e+00 1.74451991e+05 1.05540000e+00 1.05329000e+00
 1.05594000e+00 1.05451000e+00 1.12234130e+05 8.71710000e-01
 8.68160000e-01 8.73870000e-01 8.69560000e-01 1.79686760e+05
 1.17572000e+02 1.17303000e+02 1.17939000e+02 1.17729000e+02
 2.60441990e+05 1.09109000e+00 1.09029000e+00 1.09871000e+00
 1.09798000e+00 2.27195634e+05 2.00000000e+04]";0.0;20000.0
