Index;Reward;Value;Cash;Action_1;Action_2;Action_3;Action_4;Action_5;Stock_1;Stock_2;Stock_3;Stock_4;Stock_5
90;154.80370000000403;19927.684379632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
91;38.42329999999856;19966.107679632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
92;0.6663000000007742;19966.773979632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
93;-173.90430000000197;19792.869679632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
94;-29.983499999998457;19762.886179632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
95;77.95709999999963;19840.843279632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
96;145.47550000000047;19986.318779632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
97;-194.78170000000318;19791.537079632802;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
98;-78.84549999999945;19712.691579632803;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
99;71.2941000000028;19783.985679632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
100;31.760300000001735;19815.745979632808;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
101;94.61459999999715;19910.360579632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
102;21.765800000001036;19932.126379632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
103;16.87960000000021;19949.005979632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
104;-55.30290000000241;19893.703079632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
105;-5.552499999997963;19888.150579632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
106;141.92189999999755;20030.072479632803;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
107;68.62890000000334;20098.701379632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
108;-41.754799999998795;20056.946579632808;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
109;1.5546999999969557;20058.501279632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
110;59.07860000000073;20117.579879632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
111;-57.301800000001094;20060.278079632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
112;129.48430000000008;20189.762379632804;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
113;108.82900000000154;20298.591379632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
114;-179.6789000000026;20118.912479632803;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
115;-90.61679999999615;20028.295679632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
116;-9.328199999999924;20018.967479632807;0.6502796328046773;SELL;BUY;BUY;BUY;SELL;0.0;0.0;22210.0;0.0;0.0
117;-31.316100000000006;19987.651379632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
